time (seconds); Text; 
1292275092; "LOST;-0.100000"; 
1292275096; "WON;0.100000"; 
1292275099; "WON;0.100000"; 
1292275102; "WON;0.100000"; 
1292275105; "LOST;-0.100000"; 
1292275108; "LOST;-0.100000"; 
1292275111; "WON;0.100000"; 
1292275114; "LOST;-0.100000"; 
1292275117; "WON;0.100000"; 
1292275121; "LOST;-0.100000"; 
1292275124; "WON;0.100000"; 
1292275127; "WON;0.100000"; 
1292275130; "WON;0.100000"; 
1292275133; "WON;0.100000"; 
1292275136; "WON;0.100000"; 
1292275139; "WON;0.100000"; 
1292275142; "WON;0.100000"; 
1292275146; "WON;0.100000"; 
1292275149; "LOST;-0.100000"; 
1292275152; "LOST;-0.100000"; 
1292275155; "LOST;-0.100000"; 
1292275158; "LOST;-0.100000"; 
1292275161; "WON;0.100000"; 
1292275164; "LOST;-0.100000"; 
1292275167; "WON;0.100000"; 
1292275171; "WON;0.100000"; 
1292275174; "LOST;-0.250000"; 
1292275177; "LOST;0.000000"; 
1292275180; "LOST;-0.100000"; 
1292275183; "LOST;-0.100000"; 
1292275186; "LOST;-0.100000"; 
1292275189; "LOST;-0.100000"; 
1292275193; "WON;0.100000"; 
1292275196; "WON;0.100000"; 
1292275199; "WON;0.100000"; 
1292275202; "WON;0.100000"; 
1292275205; "LOST;-1.000000"; 
1292275209; "LOST;-1.000000"; 
1292275213; "LOST;-1.000000"; 
1292275218; "LOST;-1.000000"; 
1292275222; "LOST;-1.000000"; 
1292275225; "LOST;-1.000000"; 
1292275229; "LOST;-1.000000"; 
1292275234; "LOST;-1.000000"; 
1292275237; "LOST;-1.000000"; 
1292275242; "LOST;-1.000000"; 
1292275245; "LOST;-0.850000"; 
1292275248; "LOST;-0.850000"; 
1292275252; "LOST;-0.850000"; 
1292275255; "LOST;-1.000000"; 
1292275258; "LOST;-1.000000"; 
1292275261; "LOST;-1.000000"; 
1292275264; "LOST;-0.850000"; 
1292275267; "LOST;-1.000000"; 
1292275270; "LOST;-1.000000"; 
1292275273; "LOST;-1.000000"; 
1292275277; "WON;0.100000"; 
1292275280; "LOST;-0.100000"; 
1292275283; "WON;0.100000"; 
1292275286; "LOST;-0.100000"; 
1292275289; "WON;0.100000"; 
