1292288532; LOST;-0.100000; 
1292288536; WON;0.100000; 
1292288539; LOST;-0.100000; 
1292288542; LOST;0.000000; 
1292288545; LOST;-0.100000; 
1292288549; WON;0.100000; 
1292288552; LOST;-0.100000; 
1292288555; WON;0.100000; 
1292288559; LOST;-0.100000; 
1292288562; WON;0.100000; 
1292288565; WON;0.100000; 
1292288568; LOST;-0.100000; 
1292288572; WON;0.100000; 
1292288575; LOST;0.000000; 
1292288578; WON;0.100000; 
1292288581; LOST;-0.100000; 
1292288584; LOST;-0.100000; 
1292288588; LOST;-0.100000; 
1292288591; WON;0.100000; 
1292288594; WON;0.100000; 
1292288597; LOST;-0.100000; 
1292288601; LOST;-0.100000; 
1292288605; WON;0.100000; 
1292288608; LOST;-0.100000; 
1292288611; WON;0.100000; 
1292288615; WON;0.100000; 
1292288618; LOST;-0.100000; 
1292288621; WON;0.100000; 
1292288624; WON;0.100000; 
1292288628; WON;0.100000; 
1292288631; WON;0.100000; 
1292288634; WON;0.100000; 
1292288638; LOST;-0.100000; 
1292288641; WON;0.100000; 
1292288644; LOST;-0.100000; 
1292288647; WON;0.100000; 
1292288651; LOST;-0.100000; 
1292288654; WON;0.100000; 
1292288657; WON;0.100000; 
1292288661; LOST;-0.100000; 
1292288664; WON;0.100000; 
1292288667; WON;0.100000; 
1292288670; WON;0.100000; 
1292288674; WON;0.100000; 
1292288677; LOST;0.000000; 
1292288680; LOST;-0.100000; 
1292288684; LOST;0.000000; 
1292288687; WON;0.100000; 
1292288690; WON;0.100000; 
1292288693; LOST;-0.100000; 
1292288697; LOST;-0.100000; 
1292288700; WON;0.100000; 
1292288703; LOST;-0.100000; 
1292288706; WON;0.100000; 
1292288710; LOST;-0.100000; 
1292288713; WON;0.100000; 
1292288716; WON;0.100000; 
1292288720; WON;0.100000; 
1292288723; WON;0.100000; 
1292288726; WON;0.100000; 
1292288729; LOST;-0.100000; 
1292288733; LOST;-0.100000; 
1292288736; WON;0.100000; 
1292288739; LOST;0.000000; 
1292288742; LOST;-0.100000; 
1292288746; LOST;-0.100000; 
1292288749; WON;0.100000; 
1292288752; LOST;-0.100000; 
1292288756; LOST;-0.100000; 
1292288759; LOST;-0.100000; 
1292288762; WON;0.100000; 
1292288765; LOST;-0.100000; 
1292288769; LOST;-0.100000; 
1292288772; LOST;-0.100000; 
1292288775; WON;0.100000; 
1292288778; WON;0.100000; 
1292288782; LOST;0.000000; 
1292288785; LOST;-0.100000; 
1292288788; LOST;-0.100000; 
1292288792; WON;0.100000; 
1292288795; WON;0.100000; 
1292288798; LOST;-0.100000; 
1292288801; LOST;0.000000; 
1292288805; LOST;-0.100000; 
1292288808; LOST;-0.100000; 
1292288811; WON;0.100000; 
1292288815; WON;0.100000; 
1292288818; LOST;-0.100000; 
1292288821; WON;0.100000; 
1292288824; LOST;-0.100000; 
1292288828; LOST;-0.100000; 
1292288831; WON;0.100000; 
1292288834; LOST;-0.100000; 
1292288837; WON;0.100000; 
1292288841; WON;0.100000; 
1292288844; WON;0.100000; 
1292288847; WON;0.100000; 
1292288851; WON;0.100000; 
1292288854; WON;0.100000; 
1292288857; LOST;-0.100000; 
1292288860; LOST;-0.100000; 
1292288864; WON;0.100000; 
1292288867; WON;0.100000; 
1292288870; WON;0.100000; 
1292288873; LOST;-0.100000; 
1292288877; LOST;-0.100000; 
1292288880; LOST;-0.100000; 
1292288883; LOST;0.000000; 
1292288887; WON;0.100000; 
1292288890; LOST;-0.100000; 
1292288893; LOST;-0.100000; 
1292288896; WON;0.100000; 
1292288900; LOST;-0.250000; 
1292288903; WON;0.100000; 
1292288906; WON;0.100000; 
1292288909; WON;0.100000; 
1292288913; LOST;0.000000; 
1292288916; LOST;-0.100000; 
1292288919; WON;0.100000; 
1292288923; WON;0.100000; 
1292288926; LOST;0.000000; 
1292288929; LOST;-0.100000; 
1292288932; WON;0.100000; 
1292288936; WON;0.100000; 
1292288939; WON;0.100000; 
1292288942; WON;0.100000; 
1292288945; LOST;-0.100000; 
1292288949; WON;0.100000; 
1292288952; LOST;-0.100000; 
1292288955; WON;0.100000; 
1292288959; WON;0.100000; 
1292288962; WON;0.100000; 
1292288965; WON;0.100000; 
1292288968; WON;0.100000; 
1292288972; LOST;-0.100000; 
1292288975; WON;0.100000; 
1292288978; LOST;0.000000; 
1292288982; WON;0.100000; 
1292288985; WON;0.100000; 
1292288988; WON;0.100000; 
1292288991; WON;0.100000; 
1292288995; WON;0.100000; 
1292288998; WON;0.100000; 
1292289001; WON;0.100000; 
1292289005; LOST;-0.100000; 
1292289008; WON;0.100000; 
1292289011; WON;0.100000; 
1292289014; WON;0.100000; 
1292289018; LOST;-0.100000; 
1292289021; LOST;-0.100000; 
1292289024; WON;0.100000; 
1292289027; WON;0.100000; 
1292289031; LOST;-0.100000; 
1292289034; LOST;-0.250000; 
1292289037; WON;0.100000; 
1292289041; WON;0.100000; 
1292289044; WON;0.100000; 
1292289047; WON;0.100000; 
1292289050; WON;0.100000; 
1292289054; LOST;-0.100000; 
1292289057; WON;0.100000; 
1292289060; WON;0.100000; 
1292289064; LOST;0.000000; 
1292289067; LOST;0.000000; 
1292289070; WON;0.100000; 
1292289073; LOST;-0.100000; 
1292289077; WON;0.100000; 
1292289080; LOST;-0.100000; 
1292289083; WON;0.100000; 
1292289087; LOST;-0.100000; 
1292289090; LOST;-0.100000; 
1292289093; LOST;-0.100000; 
1292289096; LOST;-0.100000; 
1292289100; WON;0.100000; 
1292289103; WON;0.100000; 
1292289106; WON;0.100000; 
1292289110; LOST;-0.100000; 
1292289113; WON;0.100000; 
1292289116; WON;0.100000; 
1292289119; WON;0.100000; 
1292289123; WON;0.100000; 
1292289126; LOST;-0.100000; 
1292289129; WON;0.100000; 
1292289132; LOST;-0.100000; 
1292289136; WON;0.100000; 
1292289139; LOST;0.000000; 
1292289142; WON;0.100000; 
1292289146; WON;0.100000; 
1292289149; LOST;-0.100000; 
1292289152; WON;0.100000; 
1292289155; WON;0.100000; 
1292289159; LOST;-0.100000; 
1292289162; WON;0.100000; 
1292289165; WON;0.100000; 
1292289168; WON;0.100000; 
1292289172; LOST;-0.100000; 
1292289175; WON;0.100000; 
1292289178; WON;0.100000; 
1292289182; WON;0.100000; 
1292289185; LOST;-0.100000; 
1292289188; WON;0.100000; 
1292289191; WON;0.100000; 
1292289195; LOST;-0.100000; 
1292289198; WON;0.100000; 
1292289201; LOST;-0.100000; 
1292289205; WON;0.100000; 
1292289208; WON;0.100000; 
1292289211; WON;0.100000; 
1292289214; WON;0.100000; 
1292289218; LOST;-0.100000; 
1292289221; LOST;-0.100000; 
1292289224; WON;0.100000; 
1292289227; WON;0.100000; 
1292289231; WON;0.100000; 
1292289234; LOST;-0.100000; 
1292289237; LOST;-0.100000; 
1292289241; WON;0.100000; 
1292289244; LOST;-0.100000; 
1292289247; WON;0.100000; 
1292289250; LOST;-0.100000; 
1292289254; LOST;-0.100000; 
1292289257; WON;0.100000; 
1292289260; WON;0.250000; 
1292289263; WON;0.100000; 
1292289266; WON;0.100000; 
1292289269; LOST;-0.100000; 
1292289272; WON;0.100000; 
1292289275; WON;0.100000; 
1292289279; WON;0.100000; 
1292289282; WON;0.100000; 
1292289285; LOST;-0.100000; 
1292289288; WON;0.100000; 
1292289291; LOST;-0.100000; 
1292289294; WON;0.100000; 
1292289297; WON;0.100000; 
1292289301; LOST;0.000000; 
1292289304; LOST;0.000000; 
1292289307; WON;0.100000; 
1292289310; WON;0.100000; 
1292289313; LOST;0.000000; 
1292289316; WON;0.100000; 
1292289319; LOST;0.000000; 
1292289322; WON;0.100000; 
1292289326; LOST;-0.100000; 
1292289329; WON;0.100000; 
1292289332; WON;0.100000; 
1292289335; WON;0.100000; 
1292289338; WON;0.100000; 
1292289341; WON;0.100000; 
1292289344; WON;0.100000; 
1292289347; WON;0.100000; 
1292289351; LOST;0.000000; 
1292289354; WON;0.100000; 
1292289357; WON;0.100000; 
1292289360; LOST;-0.100000; 
1292289363; WON;0.100000; 
1292289366; LOST;-0.250000; 
1292289369; LOST;-0.100000; 
1292289372; WON;0.100000; 
1292289376; WON;0.100000; 
1292289379; LOST;-0.100000; 
1292289382; LOST;-0.100000; 
1292289385; LOST;-0.100000; 
1292289388; WON;0.100000; 
1292289391; LOST;0.000000; 
1292289394; WON;0.100000; 
1292289397; WON;0.100000; 
1292289401; WON;0.100000; 
1292289404; WON;0.100000; 
1292289407; WON;0.100000; 
1292289410; WON;0.100000; 
1292289413; LOST;-0.100000; 
1292289416; WON;0.100000; 
1292289419; WON;0.100000; 
1292289422; LOST;-0.100000; 
1292289426; LOST;-0.100000; 
1292289429; WON;0.100000; 
1292289432; LOST;-0.100000; 
1292289435; WON;0.100000; 
1292289438; LOST;-0.100000; 
1292289441; LOST;-0.100000; 
1292289444; WON;0.100000; 
1292289447; WON;0.100000; 
1292289450; LOST;-0.100000; 
1292289454; LOST;-0.100000; 
1292289457; WON;0.100000; 
1292289460; WON;0.100000; 
1292289463; WON;0.250000; 
1292289466; LOST;-0.100000; 
1292289469; WON;0.100000; 
1292289472; LOST;-0.100000; 
1292289475; WON;0.100000; 
1292289479; WON;0.100000; 
1292289482; LOST;-0.100000; 
1292289485; LOST;-0.100000; 
1292289488; LOST;-0.100000; 
1292289491; LOST;0.000000; 
1292289494; WON;0.100000; 
1292289497; LOST;-0.100000; 
1292289501; LOST;-0.100000; 
1292289504; LOST;-0.100000; 
1292289507; LOST;-0.100000; 
1292289510; LOST;-0.100000; 
1292289513; WON;0.100000; 
1292289516; WON;0.100000; 
1292289519; LOST;0.000000; 
1292289522; WON;0.100000; 
1292289526; LOST;-0.100000; 
1292289529; LOST;-0.100000; 
1292289532; WON;0.100000; 
1292289535; WON;0.100000; 
1292289538; WON;0.100000; 
1292289541; WON;0.100000; 
1292289544; WON;0.100000; 
1292289547; WON;0.100000; 
1292289551; WON;0.100000; 
1292289554; WON;0.100000; 
1292289557; WON;0.100000; 
1292289560; WON;0.100000; 
1292289564; WON;0.100000; 
1292289567; LOST;-0.100000; 
1292289570; LOST;-0.100000; 
1292289573; WON;0.100000; 
1292289577; WON;0.100000; 
1292289580; LOST;-0.100000; 
1292289583; LOST;-0.100000; 
1292289586; LOST;-0.100000; 
1292289590; WON;0.100000; 
1292289593; LOST;-0.100000; 
1292289596; WON;0.100000; 
1292289599; WON;0.100000; 
1292289602; LOST;-0.100000; 
1292289606; WON;0.100000; 
1292289609; WON;0.100000; 
1292289612; WON;0.100000; 
1292289615; WON;0.100000; 
1292289618; LOST;-0.100000; 
1292289621; WON;0.100000; 
1292289624; WON;0.100000; 
