time (seconds); Text; 
1292010824; "  120,  0.99;  0.10;  0.50; WON   0.90"; 
1292010827; "  121,  0.99;  0.10;  0.50; WON   0.94"; 
1292010831; "  122,  0.99;  0.10;  0.50; WON   0.90"; 
1292010835; "  123,  0.99;  0.10;  0.50; WON   0.85"; 
1292010838; "  124,  0.99;  0.10;  0.50; WON   0.86"; 
1292010842; "  125,  0.99;  0.10;  0.50; WON   0.82"; 
1292010845; "  126,  0.99;  0.10;  0.50; WON   0.88"; 
1292010849; "  127,  0.99;  0.10;  0.50; WON   0.93"; 
1292010852; "  128,  0.99;  0.10;  0.50; WON   0.89"; 
1292010856; "  129,  0.99;  0.10;  0.50; WON   0.93"; 
1292010859; "  130,  0.99;  0.10;  0.50; WON   0.89"; 
1292010862; "  131,  0.99;  0.10;  0.50; WON   0.90"; 
1292010866; "  132,  0.99;  0.10;  0.50; WON   0.86"; 
1292010869; "  133,  0.99;  0.10;  0.50; WON   0.90"; 
1292010873; "  134,  0.99;  0.10;  0.50; WON   0.89"; 
1292010876; "  135,  0.99;  0.10;  0.50; WON   0.92"; 
1292010880; "  136,  0.99;  0.10;  0.50; WON   0.86"; 
1292010883; "  137,  0.99;  0.10;  0.50; WON   0.92"; 
1292010887; "  138,  0.99;  0.10;  0.50; WON   0.84"; 
1292010890; "  139,  0.99;  0.10;  0.50; WON   0.93"; 
1292010894; "  140,  0.99;  0.10;  0.50; WON   0.86"; 
1292010897; "  141,  0.99;  0.10;  0.50; WON   0.94"; 
1292010901; "  142,  0.99;  0.10;  0.50; WON   0.90"; 
1292010905; "  143,  0.99;  0.10;  0.50; WON   0.85"; 
1292010908; "  144,  0.99;  0.10;  0.50; WON   0.90"; 
1292010912; "  145,  0.99;  0.10;  0.50; WON   0.86"; 
1292010915; "  146,  0.99;  0.10;  0.50; WON   0.86"; 
1292010919; "  147,  0.99;  0.10;  0.50; WON   0.93"; 
1292010922; "  148,  0.99;  0.10;  0.50; WON   0.89"; 
1292010925; "  149,  0.99;  0.10;  0.50; WON   0.97"; 
1292010929; "  150,  0.99;  0.10;  0.50; WON   0.93"; 
1292010932; "  151,  0.99;  0.10;  0.50; WON   0.89"; 
1292010935; "  152,  0.99;  0.10;  0.50; WON   0.91"; 
1292010939; "  153,  0.99;  0.10;  0.50; WON   0.85"; 
1292010942; "  154,  0.99;  0.10;  0.50; WON   0.92"; 
1292010946; "  155,  0.99;  0.10;  0.50; WON   0.89"; 
1292010986; "  156,  0.99;  0.10;  0.50; LOST   0.25"; 
1292010990; "  157,  0.99;  0.10;  0.50; LOST   0.25"; 
1292010993; "  158,  0.99;  0.10;  0.50; LOST   0.10"; 
1292010997; "  159,  0.99;  0.10;  0.50; WON   0.10"; 
1292011001; "  160,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011004; "  161,  0.99;  0.10;  0.50; WON   0.10"; 
1292011008; "  162,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011011; "  163,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011015; "  164,  0.99;  0.10;  0.50; WON   0.10"; 
1292011019; "  165,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011023; "  166,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011026; "  167,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011029; "  168,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011032; "  169,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011036; "  170,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011039; "  171,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011042; "  172,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011046; "  173,  0.99;  0.10;  0.50; WON   0.10"; 
1292011049; "  174,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011053; "  175,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011056; "  176,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011059; "  177,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011063; "  178,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011066; "  179,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011069; "  180,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011073; "  181,  0.99;  0.10;  0.50; WON   0.10"; 
1292011076; "  182,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011079; "  183,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011083; "  184,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011086; "  185,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011089; "  186,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011093; "  187,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011096; "  188,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011099; "  189,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011103; "  190,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011106; "  191,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011109; "  192,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011113; "  193,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011116; "  194,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011119; "  195,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011123; "  196,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011126; "  197,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011129; "  198,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011133; "  199,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011136; "  200,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011139; "  201,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011143; "  202,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011147; "  203,  0.99;  0.10;  0.50; LOST   0.55"; 
1292011150; "  204,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011153; "  205,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011157; "  206,  0.99;  0.10;  0.50; LOST   0.25"; 
1292011160; "  207,  0.99;  0.10;  0.50; WON   0.10"; 
1292011164; "  208,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011167; "  209,  0.99;  0.10;  0.50; LOST   0.40"; 
1292011170; "  210,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011174; "  211,  0.99;  0.10;  0.50; WON   0.10"; 
1292011177; "  212,  0.99;  0.10;  0.50; WON   0.10"; 
1292011357; "  214,  0.99;  0.10;  0.50; WON   0.10"; 
1292011360; "  215,  0.99;  0.10;  0.50; WON   0.10"; 
1292011364; "  216,  0.99;  0.10;  0.50; WON   0.10"; 
1292011368; "  217,  0.99;  0.10;  0.50; WON   0.10"; 
1292011372; "  218,  0.99;  0.10;  0.50; WON   0.10"; 
1292011375; "  219,  0.99;  0.10;  0.50; WON   0.10"; 
1292011379; "  220,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011383; "  221,  0.99;  0.10;  0.50; LOST   0.10"; 
1292011386; "  222,  0.99;  0.10;  0.50; WON   0.10"; 
