0.970359;0.69151;-0.67025;1.51299;-0.089328;0.151959;-0.95439;-1.25085;0.27282;0.935125;-0.658742;-1.08503;0.90245;0.809656;-3.00621;-0.570086;0.03798;-1.93107;1.59656;-0.407163;-1.45456;-0.172636;-1.32922;-0.00254101;-4.078;0.757729;2.47161;0.289926;0.200407;0.484825;-0.50291;-1.12544;-0.03269;1.36047;-0.623272;-0.389088;-0.80126;-0.355068;1.93448;0.91085;1.25823;-1.0481;0.96752;-0.030152;1.29852;1.10546;0.656438;-0.463942;0.454848;2.05981;0.037202;1.3032;1.69977;0.86316;-1.74594;-0.133282;-0.86363;-0.88748;1.50329;1.09929;3.33007;-0.638318;-0.995712;1.13663;-0.75854;-1.87658;-0.218589;1.21531;1.98226;-1.15068;-1.12782;-1.45209;-0.56088;-0.193884;-0.30429;-0.0321;-0.91076;-0.120785;0.643902;1.15623;0.57043;0.42409;1.84671;0.565752;-0.303331;-0.557169;0.435881;0.69096;-0.51311;0.543802;0.40508;0.126873;-0.15965;0.17543;1.13414;1.06338;0.63653;0.0403;-0.158971;10;0;W|W|W|W|W|W|W|W|W|W|;
-0.250343;-0.913511;0.947554;1.24487;-0.0234;0.616565;-0.17703;-0.070826;-0.379414;-0.79344;0.146962;-0.05501;-0.448462;0.154263;1.05456;0.052042;1.24511;-0.981811;-1.58587;-0.486984;0.05826;0.79077;-0.941588;-1.09814;-0.194113;-0.581233;1.47161;-0.210074;0.200407;-0.515175;-0.75291;0.374561;-0.532693;0.61047;-0.123272;0.110912;-0.801263;-0.105068;0.184484;-0.589152;1.50823;0.7019;0.217521;-1.3963;0.595393;-0.610149;-0.033349;-0.450117;-0.223922;-1.0816;0.031587;0.063067;-0.117733;-0.145558;0.885853;-0.763771;0.737281;0.670026;0.53581;0.031526;0.010331;-0.309671;0.006767;-1.12975;-1.0537;0.404645;0.91039;-0.819933;-0.525666;0.639996;0.672582;-1.53851;0.007523;0.187483;0.331652;0.683996;-0.572192;0.0777306;0.631451;-0.482467;0.794969;-0.575915;0.096713;-0.434248;-0.303331;0.192831;-0.221343;0.074877;1.44641;0.28869;0.429121;0.391415;0.196554;0.926809;1.13414;0.313379;1.13653;-0.7097;0.091029;8;0;W|W|W|W|W|L|W|W|W|W|;
0.220359;1.19151;-1.42025;0.512986;-0.589328;0.401959;-0.45439;-0.75085;0.27282;-0.314875;-0.158742;-0.835032;0.90245;0.309656;-1.50621;-0.570086;-0.46202;-0.681066;-0.65344;-0.907163;-0.454558;-0.172636;-0.82922;-0.252541;-1.828;0.757729;-0.047166;-0.079867;-0.367;0.83286;-1.33013;-0.007309;0.59191;0.383343;1.61627;-0.52623;-0.151593;0.534211;-0.656789;-0.57091;1.54582;-0.666478;1.27459;0.385662;0.96013;-0.866001;-0.93997;-0.980285;1.43384;0.541597;-0.76988;-0.55594;0.016999;-0.0069;1.21398;0.403714;-0.122425;0.7747;-0.2174;-0.304392;-0.95616;0.2949;-0.01878;-0.127331;0.04132;-0.326586;1.11169;-1.95391;-1.5133;1.20951;0.82835;0.097369;-0.08816;0.187483;0.58165;0.183996;-0.822192;1.07773;0.131451;-0.732467;0.044969;-0.825915;1.34671;-0.684248;-0.303331;-0.057169;0.528657;0.324877;0.94641;0.53869;-0.320879;0.89141;-0.053446;0.676809;0.384144;-0.186621;1.38653;-1.2097;-0.408971;8;0;W|W|L|W|W|W|W|W|W|W|;
0.470359;0.94151;-1.17025;0.262986;-0.589328;0.651959;-0.45439;-0.50085;0.27282;-0.064875;-0.408742;-1.08503;1.15245;0.559656;-1.50621;-1.82009;-0.21202;-0.181066;-0.40344;-0.657163;0.045442;0.077364;-1.07922;-1.00254;-0.828;1.75773;-1.04717;-0.079867;-0.799593;1.23483;-0.25291;-0.62544;-0.28269;1.11047;-0.123272;-0.02623;-0.651593;0.784211;-0.406789;-0.57091;1.54582;-0.416478;1.77459;0.885662;0.96013;-0.616001;-1.43997;-1.23028;1.68384;0.541597;-1.01988;-1.05594;-0.233001;0.2431;1.46398;0.153714;0.127575;0.7747;-0.4674;0.195608;-0.45616;0.2949;-0.26878;-0.627331;-0.20868;-0.326586;1.11169;-1.45391;-1.5133;0.95951;0.32835;-0.402631;-0.33816;-0.062517;0.58165;0.183996;-0.322192;0.82773;0.631451;-0.732467;0.044969;-0.325915;0.84671;-1.18425;-0.553331;0.442831;0.278657;0.324877;0.94641;0.28869;-0.570879;0.89141;-0.553446;1.17681;0.134144;0.313379;1.63653;-1.2097;-0.408971;8;0;W|W|W|W|W|L|W|W|W|W|;
0.470359;0.69151;-0.92025;0.262986;-0.839328;0.401959;-0.70439;-0.25085;0.02282;-0.314875;-0.408742;-1.33503;0.90245;0.559656;-1.75621;-2.07009;-0.46202;-0.431066;-0.65344;-0.907163;0.295442;-0.172636;-0.82922;-1.25254;-1.078;1.50773;-1.29717;0.170133;-1.04959;1.23483;-0.00290999;-0.87544;-0.28269;1.11047;0.126728;-0.27623;0.098407;0.034211;-0.406789;-0.57091;1.04582;-0.666478;1.77459;0.635662;0.96013;-1.366;-0.93997;-0.980285;0.93384;0.7916;-0.26988;-0.05594;-0.233001;0.77824;-0.94997;-0.727836;-0.711287;-0.447806;1.2359;-0.476837;-0.13575;1.0791;0.180204;-0.99029;0.76214;0.613269;0.491928;0.288972;-0.089862;-0.924482;-0.703879;-1.17736;-0.83816;1.93748;-0.418348;-0.316004;-0.32219;-1.17227;0.88145;-0.482467;1.04497;-2.32591;-1.15329;-1.18425;-0.05333;1.44283;-1.72134;-0.675123;-0.05359;2.03869;2.42912;1.64141;0.696554;0.926809;1.13414;0.313379;1.13653;-0.9597;0.341029;8;0;W|W|W|W|W|L|W|W|W|W|;
0.249657;-0.91351;0.94755;1.49487;-0.0234;0.616565;-0.42703;-0.320826;0.120586;-0.29344;0.396962;-0.55501;0.051538;-0.345737;0.55456;-0.197958;1.24511;-0.98181;-1.33587;-0.486984;0.55826;0.79077;-0.941588;-0.84814;-0.444113;-0.831233;1.47161;0.289926;0.450407;-0.515175;-0.50291;0.374561;-1.03269;0.86047;0.126728;-0.389088;-0.80126;0.144932;0.184484;-0.589152;2.00823;1.2019;0.217521;-1.6463;1.09539;-0.860149;-0.033349;0.049883;-0.223922;-0.8316;0.531587;-0.436933;0.382267;-0.645558;0.88585;-1.01377;0.737281;0.170026;1.03581;-0.468474;0.010331;1.0791;-0.569796;-0.740287;1.26214;-0.386731;0.491928;0.038972;-0.339862;-0.924482;-0.453879;-1.67736;-1.33816;1.68748;-0.168348;-0.066004;-0.32219;-1.92227;1.38145;-0.232467;1.04497;-1.82591;-1.65329;-0.93425;-0.55333;1.94283;-0.72134;-1.42512;0.269807;1.17119;0.698821;-0.34566;0.221992;-1.18319;-0.41278;2.76688;2.28941;-0.065149;-0.082743;8;0;L|W|W|W|W|W|W|W|W|W|;
-0.000342995;-1.41351;-1.80245;0.74487;-0.0234;0.11656;-0.67703;0.179174;1.37059;0.456557;1.39696;-0.05501;-0.94846;-0.095737;0.80456;-0.197958;1.49511;-2.98181;-1.58587;-1.98698;0.55826;-0.70923;-2.19159;-1.59814;-4.828;0.757729;1.72161;0.289926;0.200407;1.48483;-0.25291;-1.12544;-0.53269;1.61047;-0.87327;-0.88909;-0.55126;-0.355068;1.43448;0.91085;1.50823;-1.5481;1.46752;0.469848;0.79852;1.85546;-0.343562;-0.713942;0.454848;1.80981;0.537202;1.3032;0.69977;1.86316;-1.49594;0.116718;-0.36363;-1.38748;0.75329;1.34929;3.83007;-0.388318;-1.24571;-0.11337;-1.00854;-1.87658;-0.718589;0.96531;1.73226;-1.15068;-1.62782;-1.45209;-0.31088;-0.693884;0.44571;-0.0321;-0.91076;-0.620785;1.1439;0.90623;1.57043;0.17409;2.09671;0.065752;-0.803331;-0.557169;-0.814119;0.69096;0.48689;1.0438;0.65508;-0.123127;-0.15965;-0.57457;1.63414;1.06338;0.38653;0.0403;-0.408971;8;0;W|W|W|W|W|W|W|L|W|W|;
0.720359;0.94151;-0.92025;1.51299;0.160672;0.401959;-0.70439;-1.00085;0.52282;1.18512;-0.658742;-1.33503;0.90245;0.559656;-2.75621;-0.320086;0.03798;-2.18107;1.84656;-0.657163;-1.70456;-0.422636;-1.32922;-0.00254101;-4.078;0.507729;2.22161;0.289926;0.450407;0.484825;-0.25291;-0.87544;-0.28269;1.61047;-0.623272;-0.139088;-0.80126;-0.105068;2.18448;0.91085;1.00823;-0.7981;0.96752;0.219848;1.54852;0.85546;0.906438;-0.200117;0.026078;-1.0816;0.031587;0.313067;-0.367733;-0.395558;0.635853;-0.513771;0.987281;0.420026;0.53581;0.281526;0.010331;-0.309671;-0.243233;-1.12975;-0.8037;0.654645;0.66039;-0.569933;-0.775666;0.889996;0.672582;-1.78851;0.257523;-0.062517;0.581652;0.933996;-0.322192;0.327731;0.381451;-0.482467;1.04497;-0.575915;0.096713;-0.684248;-0.553331;-0.057169;0.028657;0.324877;1.69641;0.53869;0.179121;0.141415;-0.053446;0.926809;1.13414;0.563379;1.38653;-0.9597;0.091029;4;0;W|W|W|L|W|W|L|W|L|W|;
0.970359;0.94151;-1.17025;0.262986;-1.08933;0.651959;-0.70439;-0.50085;0.77282;0.185125;-0.908742;-1.58503;1.40245;0.059656;-1.25621;-1.82009;-0.46202;-0.681066;0.09656;-1.15716;-0.454558;0.327364;-1.32922;-1.25254;-1.578;2.00773;-1.29717;0.170133;-1.04959;0.73483;-0.00290999;-1.37544;-0.28269;0.86047;-0.373272;-0.52623;0.598407;-0.215789;0.093211;-0.07091;1.54582;-0.666478;1.77459;1.13566;0.46013;-1.366;-0.93997;-1.23028;0.68384;1.2916;0.23012;-0.05594;-0.733001;1.02824;-0.94997;-0.477836;-0.211287;-0.447806;1.7359;-0.726837;-0.13575;1.0791;0.180204;-0.49029;1.26214;0.363269;0.491928;0.788972;-0.089862;-1.42448;-1.20388;-1.17736;-0.58816;2.43748;-0.668348;-0.316004;-0.57219;-1.67227;0.88145;0.017533;1.54497;-1.82591;-0.90329;-1.18425;-0.30333;0.94283;-1.97134;-1.17512;-0.55359;2.03869;1.92912;1.64141;0.946554;0.426809;1.13414;0.563379;0.88653;-1.4597;0.091029;0;0;W|L|L|W|W|W|L|L|L|W|;
0.470359;0.69151;-1.42025;0.262986;-0.83933;-0.098041;-1.20439;-0.75085;0.02282;0.185125;-0.158742;-1.83503;0.90245;0.809656;-2.25621;-1.57009;-0.46202;-0.431066;-0.90344;-0.90716;0.545442;0.327364;-1.07922;-1.50254;-0.828;1.25773;-1.29717;-0.329867;-0.79959;1.23483;-0.75291;-0.37544;-0.78269;0.61047;-0.623272;-0.02623;-0.901593;0.784211;-0.406789;-0.82091;1.04582;0.083522;1.77459;1.13566;0.71013;-1.116;-1.43997;-0.73028;1.18384;0.541597;-0.51988;-0.55594;-0.233001;-0.0069;0.96398;0.653714;0.627575;0.2747;-0.9674;0.695608;-0.45616;0.7949;0.23122;-0.877331;0.04132;-0.326586;1.61169;-1.45391;-2.0133;1.45951;0.82835;-0.902631;-0.83816;-0.562517;0.08165;0.683996;-0.322192;1.07773;0.881451;-0.232467;0.044969;-0.825915;0.84671;-1.18425;-0.303331;-0.057169;0.278657;0.574877;1.19641;0.28869;-0.320879;0.89141;-1.05345;1.42681;0.384144;0.313379;1.38653;-1.7097;-0.408971;-10;0;L|L|L|L|L|L|L|L|L|L|;
