1292296607; LOST;-0.100000; 
1292296610; LOST;-0.100000; 
1292296613; WON;0.100000; 
1292296616; WON;0.100000; 
1292296619; WON;0.100000; 
1292296623; WON;0.100000; 
1292296626; LOST;-0.100000; 
1292296629; WON;0.100000; 
1292296632; LOST;0.000000; 
1292296636; WON;0.100000; 
1292296639; LOST;0.000000; 
1292296642; LOST;-0.100000; 
1292296645; WON;0.100000; 
1292296649; WON;0.100000; 
1292296652; LOST;0.000000; 
1292296655; WON;0.100000; 
1292296658; WON;0.100000; 
1292296662; WON;0.100000; 
1292296665; WON;0.100000; 
1292296668; LOST;-0.100000; 
1292296671; WON;0.100000; 
1292296674; LOST;-0.100000; 
1292296677; WON;0.100000; 
1292296680; WON;0.100000; 
1292296684; LOST;0.000000; 
1292296687; LOST;-0.100000; 
1292296690; WON;0.100000; 
1292296693; WON;0.100000; 
1292296696; LOST;-0.100000; 
1292296699; LOST;-0.100000; 
1292296702; LOST;-0.100000; 
1292296705; LOST;-0.100000; 
1292296708; LOST;-0.100000; 
1292296712; LOST;-0.100000; 
1292296715; LOST;-0.100000; 
1292296718; WON;0.100000; 
1292296721; WON;0.100000; 
1292296724; WON;0.100000; 
1292296727; LOST;-0.100000; 
1292296730; LOST;-0.100000; 
1292296733; WON;0.100000; 
1292296737; WON;0.100000; 
1292296740; WON;0.100000; 
1292296743; LOST;-0.100000; 
1292296746; WON;0.100000; 
1292296749; WON;0.100000; 
1292296752; WON;0.100000; 
1292296755; LOST;-0.100000; 
1292296758; LOST;-0.100000; 
1292296762; WON;0.100000; 
1292296765; WON;0.100000; 
1292296768; WON;0.100000; 
1292296771; LOST;-0.100000; 
1292296774; LOST;-0.100000; 
1292296777; WON;0.100000; 
1292296780; WON;0.100000; 
1292296783; LOST;-0.100000; 
1292296787; WON;0.100000; 
1292296790; WON;0.100000; 
1292296793; LOST;-0.100000; 
1292296796; LOST;-0.100000; 
1292296799; LOST;-0.100000; 
1292296802; WON;0.100000; 
1292296805; LOST;-0.100000; 
1292296808; LOST;-0.100000; 
1292296812; LOST;0.000000; 
1292296815; LOST;-0.100000; 
1292296818; WON;0.250000; 
1292296821; WON;0.100000; 
1292296824; WON;0.100000; 
1292296827; WON;0.100000; 
1292296830; LOST;-0.100000; 
1292296834; LOST;0.000000; 
1292296837; WON;0.100000; 
1292296840; WON;0.100000; 
1292296843; LOST;-0.100000; 
1292296846; LOST;-0.100000; 
1292296849; WON;0.100000; 
1292296852; WON;0.100000; 
1292296855; LOST;-0.100000; 
1292296859; WON;0.100000; 
1292296862; WON;0.100000; 
1292296865; WON;0.100000; 
1292296868; WON;0.100000; 
1292296871; LOST;-0.100000; 
1292296874; LOST;-0.100000; 
1292296877; WON;0.100000; 
1292296880; WON;0.100000; 
1292296884; WON;0.100000; 
1292296887; WON;0.100000; 
1292296890; LOST;-0.100000; 
1292296893; LOST;-0.100000; 
1292296896; WON;0.100000; 
1292296899; LOST;-0.100000; 
1292296902; WON;0.100000; 
1292296905; WON;0.100000; 
1292296909; LOST;-0.100000; 
1292296912; LOST;-0.100000; 
1292296915; WON;0.100000; 
1292296918; WON;0.100000; 
1292296921; WON;0.100000; 
1292296924; WON;0.250000; 
1292296927; WON;0.100000; 
1292296930; LOST;-0.100000; 
1292296934; WON;0.100000; 
1292296937; LOST;-0.250000; 
1292296940; WON;0.100000; 
1292296943; LOST;-0.100000; 
1292296946; WON;0.250000; 
1292296949; WON;0.100000; 
1292296952; LOST;-0.100000; 
1292296956; WON;0.250000; 
1292296959; LOST;-0.100000; 
