time (seconds); Text; 
1292017785; "  119,  0.99;  0.01;  0.50; WON   0.10"; 
1292017789; "  120,  0.99;  0.01;  0.50; WON   0.10"; 
1292017793; "  121,  0.99;  0.01;  0.50; WON   0.10"; 
1292017797; "  122,  0.99;  0.01;  0.50; WON   0.10"; 
1292017801; "  123,  0.99;  0.01;  0.50; WON   0.10"; 
1292017805; "  124,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017809; "  125,  0.99;  0.01;  0.50; WON   0.10"; 
1292017813; "  126,  0.99;  0.01;  0.50; WON   0.10"; 
1292017817; "  127,  0.99;  0.01;  0.50; WON   0.10"; 
1292017821; "  128,  0.99;  0.01;  0.50; WON   0.10"; 
1292017825; "  129,  0.99;  0.01;  0.50; WON   0.10"; 
1292017829; "  130,  0.99;  0.01;  0.50; WON   0.10"; 
1292017833; "  131,  0.99;  0.01;  0.50; WON   0.10"; 
1292017837; "  132,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017840; "  133,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017844; "  134,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017848; "  135,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017852; "  136,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017856; "  137,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017860; "  138,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017864; "  139,  0.99;  0.01;  0.50; LOST   0.00"; 
1292017868; "  140,  0.99;  0.01;  0.50; WON   0.10"; 
1292017872; "  141,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017876; "  142,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292017880; "  143,  0.99;  0.01;  0.50; LOST   0.00"; 
1292017884; "  144,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017888; "  145,  0.99;  0.01;  0.50; WON   0.10"; 
1292017892; "  146,  0.99;  0.01;  0.50; LOST   0.00"; 
1292017896; "  147,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017899; "  148,  0.99;  0.01;  0.50; WON   0.10"; 
1292017903; "  149,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292017907; "  150,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292017911; "  151,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017915; "  152,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017919; "  153,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017923; "  154,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017927; "  155,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017931; "  156,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017934; "  157,  0.99;  0.01;  0.50; WON   0.10"; 
1292017938; "  158,  0.99;  0.01;  0.50; WON   0.10"; 
1292017942; "  159,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292017946; "  160,  0.99;  0.01;  0.50; WON   0.10"; 
