-0.22512;1.49712;0.84941;-0.136769;-0.524361;1.3281;0.248123;1.66771;1.283;-1.42431;-0.000525996;-0.331072;0.04849;0.86645;0.43231;0.506539;1.72527;1.47446;-1.1776;-0.192938;2.32157;-0.78826;-2.52691;-0.557306;-1.37625;1.50941;-1.27873;1.76348;-0.248833;-2.49737;1.68158;0.113544;-1.64447;1.43255;2.54186;-0.553819;-1.72253;-0.5734;-0.028642;0.848102;0.22261;-1.27943;1.70528;1.03696;-0.730491;0.134396;1.11692;0.64362;0.27232;-0.385708;0.84117;0.84259;0.470481;1.15398;1.01098;0.14214;-0.38227;0.157262;-0.08013;-0.102992;-0.80675;1.30451;1.67258;0.856922;1.75778;-0.264664;0.636006;-1.18797;-1.73431;-1.8895;-0.745346;0.14919;1.39795;-0.644795;1.04628;0.74908;0.01882;0.706908;0.00491001;-1.78922;1.98388;-0.578593;-0.197913;0.688185;0.87036;-0.221549;-0.736;2.20776;-1.16565;0.103427;1.78233;1.73971;0.77851;-0.25169;-0.12779;0.02482;0.87241;-1.47036;-0.89095;8;0;W|W|W|W|W|W|L|W|W|W|;
0.52488;1.49712;0.09941;-2.63677;0.97564;-0.4219;0.998123;0.66771;1.033;-0.92431;-0.000530005;-1.58107;0.04849;0.36645;-0.56769;-0.493461;1.72527;2.22446;-0.6776;-0.192938;1.32157;-0.78826;-2.52691;-2.05731;-0.87625;2.50941;-1.52873;0.76348;0.251167;-2.74737;1.18158;-1.38646;-1.64447;0.93255;3.04186;-1.30382;-1.22253;0.1766;-0.028642;-0.401898;1.72261;0.72057;1.70528;0.78696;-1.23049;0.634396;0.36692;0.64362;-0.22768;-0.88571;0.84117;0.09259;0.470481;1.15398;2.01098;0.64214;0.11773;0.657262;-0.08013;-1.60299;-1.05675;2.30451;2.67258;0.35692;1.25778;0.235336;-0.113994;-1.93797;-3.23431;-1.6395;-0.74535;1.14919;2.39795;-0.644795;0.54628;1.24908;-0.73118;1.20691;1.00491;-0.03922;1.23388;-0.828593;0.302087;1.68818;0.37036;-0.97155;-0.236;1.95776;-0.66565;1.10343;3.53233;1.73971;2.27851;-0.75169;-0.62779;0.77482;0.87241;0.27964;-0.89095;8;0;W|W|W|W|W|W|L|W|W|W|;
-0.72512;1.49712;0.34941;-0.386769;-0.024361;1.0781;0.248123;1.66771;1.033;-1.42431;-0.000526011;-0.831072;-0.20151;1.11645;0.43231;0.256539;1.72527;2.47446;-1.6776;-0.192938;2.32157;-1.78826;-1.52691;-1.05731;-2.12625;2.00941;-1.27873;1.51348;-0.248833;-2.49737;1.18158;0.113544;-1.14447;0.93255;3.04186;0.196181;-2.22253;-0.0734;0.971358;0.3481;-0.27739;-1.27943;1.45528;1.03696;-0.98049;1.1344;1.11692;0.89362;-0.22768;0.614292;1.34117;0.34259;0.970481;1.65398;1.01098;-0.35786;0.11773;-0.342738;-0.58013;0.397008;-0.80675;1.80451;2.17258;0.856922;1.25778;-1.01466;0.636006;-1.18797;-2.73431;-1.8895;-0.245346;0.64919;0.89795;-0.144795;0.04628;0.74908;-1.23118;1.20691;1.50491;-0.03922;1.48388;-1.32859;0.302087;1.68818;-0.62964;-0.97155;-0.486;1.95776;-0.91565;0.10343;4.03233;1.23971;2.02851;-0.00169;-0.37779;0.77482;1.87241;1.27964;-0.89095;2;0;W|L|W|L|W|L|L|W|W|W|;
-0.22512;2.49712;1.84941;-1.13677;-1.02436;0.5781;-0.50188;1.16771;1.783;-0.67431;0.249474;0.168928;-0.70151;0.36645;1.43231;1.00654;1.97527;2.97446;-0.9276;0.307062;3.32157;-0.78826;-4.02691;-1.80731;-2.12625;1.25941;-1.52873;2.01348;-0.74883;-3.24737;1.18158;0.113544;-2.14447;1.43255;3.79186;-0.30382;-1.47253;0.4266;-0.528642;1.0981;-0.27739;-1.02943;2.45528;0.53696;-0.730491;0.384396;1.61692;0.14362;1.27232;-1.63571;1.34117;-0.65741;0.970481;0.65398;0.26098;1.39214;-1.63227;0.657262;-1.33013;-0.602992;-0.55675;1.30451;2.42258;1.60692;0.50778;0.98534;1.88601;-0.43797;-1.73431;-0.3895;-1.24535;0.14919;1.64795;1.60521;0.54628;0.99908;1.01882;2.95691;-2.24509;-1.78922;2.48388;-0.82859;-1.44791;0.688185;-1.12964;0.27845;0.014;0.95776;-2.16565;-1.89657;1.03233;3.48971;-0.22149;-1.00169;1.37221;-2.72518;1.12241;-0.72036;-1.89095;-3;-7;L|L|L|;
-0.47512;0.74712;1.34941;0.86323;-0.024361;0.3281;-1.00188;0.41771;1.033;-1.17431;0.499474;-1.58107;1.04849;1.61645;0.68231;-0.243461;2.97527;3.72446;-1.9276;-0.692938;3.07157;-0.78826;-3.52691;-0.307306;-1.87625;2.00941;0.22127;1.26348;-1.49883;-2.74737;1.18158;-0.386456;-3.64447;1.43255;4.29186;-0.553819;-2.22253;-0.3234;-0.528642;1.8481;-1.52739;-2.27943;2.45528;-0.71304;0.76951;0.634396;0.86692;-1.10638;0.27232;-1.13571;1.59117;1.59259;-1.27952;1.65398;1.01098;1.89214;-1.13227;0.40726;-0.33013;-0.85299;-1.05675;1.55451;2.17258;1.10692;-0.24222;0.48534;1.13601;-0.93797;-0.98431;-0.3895;-2.24535;0.64919;0.64795;1.85521;0.54628;1.24908;2.26882;1.70691;-1.74509;-2.03922;2.73388;-0.82859;-2.19791;0.43818;1.37036;-0.47155;-0.236;-0.29224;-1.66565;-1.39657;2.03233;3.98971;0.52851;-1.00169;0.12221;-0.72518;1.12241;0.52964;-2.14095;-10001;-10;L|W|W|W|L|L|W|W|W|L|;
0.02488;0.99712;0.84941;-0.136769;-0.524361;1.8281;0.748123;1.66771;1.283;-1.67431;-0.250526;0.168928;0.04849;0.36645;0.43231;0.506539;1.72527;1.47446;-0.6776;-0.692938;2.82157;-1.03826;-2.27691;-1.05731;-0.87625;1.75941;-1.27873;2.01348;0.251167;-2.49737;1.93158;0.113544;-1.64447;1.18255;2.04186;-0.803819;-1.72253;-0.0734;0.221358;0.598102;0.22261;-1.77943;1.70528;0.78696;-1.23049;-0.115604;0.86692;0.39362;0.77232;-0.885708;0.84117;0.34259;-0.029519;1.65398;2.51098;0.89214;0.11773;0.657262;0.16987;-1.60299;-1.55675;2.80451;2.17258;0.35692;1.25778;0.235336;-0.113994;-2.43797;-3.23431;-1.3895;-0.24535;1.39919;2.89795;-0.144795;0.29628;1.74908;-0.48118;1.20691;1.00491;-0.53922;1.23388;-0.328593;0.552087;1.68818;0.12036;-0.47155;-0.486;2.20776;-0.66565;1.10343;3.78233;1.73971;2.27851;-0.75169;-0.12779;0.77482;0.87241;0.27964;-0.39095;2;0;W|L|L|W|W|L|W|L|W|W|;
0.77488;1.24712;-0.15059;-2.13677;0.72564;-0.4219;1.24812;0.91771;0.783;-0.67431;0.74947;-1.83107;0.79849;0.11645;-0.31769;-0.743461;1.72527;1.97446;-0.1776;-0.692938;1.32157;-0.78826;-2.27691;-2.55731;-0.12625;2.00941;-1.77873;0.51348;0.251167;-2.49737;1.43158;-1.13646;-1.89447;0.68255;3.79186;-0.80382;-0.97253;0.4266;0.221358;-0.651898;1.47261;0.47057;1.95528;0.53696;-1.48049;0.8844;0.11692;0.39362;0.02232;-1.13571;1.09117;0.59259;0.720481;1.15398;1.51098;0.89214;0.11773;1.15726;-0.83013;-1.85299;-1.30675;2.05451;2.42258;0.60692;1.00778;0.235336;-0.363994;-1.93797;-3.48431;-1.8895;-0.99535;0.89919;2.14795;-0.144795;1.04628;0.74908;0.26882;-0.043092;0.00491001;-2.53922;1.73388;-0.828593;0.052087;0.938185;1.12036;0.028451;-0.986;2.45776;-1.41565;-0.646573;1.53233;1.48971;1.02851;-0.50169;0.12221;0.77482;1.12241;-1.22036;-0.39095;-10001;-10;W|W|W|L|W|W|L|L|L|L|;
-0.22512;0.99712;1.34941;-0.136769;-0.524361;1.5781;0.248123;1.91771;1.783;-1.42431;-0.250526;-0.331072;-0.45151;0.61645;0.43231;0.256539;1.72527;1.47446;-1.4276;-0.442938;2.07157;-0.28826;-2.77691;-0.057306;-1.37625;1.50941;-1.27873;2.26348;0.251167;-2.24737;1.18158;0.113544;-1.64447;0.93255;2.04186;-0.053819;-1.72253;-0.0734;-0.528642;0.848102;0.22261;-1.77943;1.20528;-0.21304;-1.48049;0.134396;2.36692;-0.60638;1.02232;-2.38571;1.34117;-0.15741;0.220481;1.40398;0.01098;0.89214;-1.38227;1.15726;-1.33013;-0.602992;-1.30675;1.05451;2.67258;1.10692;-0.24222;0.73534;1.38601;-0.93797;-1.23431;-1.3895;-1.24535;0.39919;1.64795;1.10521;-0.20372;0.99908;2.01882;2.70691;-1.74509;-2.53922;2.73388;-1.32859;-1.69791;0.938185;-1.12964;-0.97155;0.014;-0.04224;-1.91565;-1.89657;1.53233;3.23971;1.02851;-0.25169;1.62221;-1.22518;2.12241;-0.22036;-2.89095;-10001;-10;W|L|L|L|W|L|L|W|W|W|;
-0.22512;0.74712;0.59941;-0.386769;-0.274361;2.0781;0.748123;1.41771;1.533;-1.42431;-0.250526;0.418928;0.04849;0.36645;0.18231;0.256539;1.97527;1.22446;-0.6776;-0.442938;2.57157;-0.78826;-2.27691;-1.30731;-0.87625;2.00941;-1.27873;1.76348;0.001167;-2.49737;1.68158;0.363544;-1.89447;1.18255;2.54186;-0.303819;-1.97253;-0.5734;-0.278642;1.0981;0.47261;-1.02943;1.70528;0.78696;-0.980491;-0.115604;1.36692;0.89362;0.27232;-0.635708;1.09117;1.09259;0.720481;0.90398;1.26098;0.14214;-0.63227;-0.092738;-0.08013;-0.102992;-0.80675;1.55451;1.67258;1.10692;2.00778;-0.014664;0.386006;-1.43797;-1.98431;-1.8895;-0.495346;-0.10081;1.64795;-0.394795;1.29628;0.49908;-0.23118;0.456908;-0.24509;-1.78922;1.98388;-0.828593;-0.447913;0.938185;1.12036;-0.471549;-0.486;2.45776;-1.41565;0.353427;2.03233;1.98971;1.02851;-0.50169;-0.37779;-0.22518;0.62241;-1.72036;-1.14095;-10001;-10;;
0.02488;1.24712;1.09941;0.113231;-0.274361;1.3281;0.498123;1.41771;1.033;-1.67431;0.249474;-0.331072;0.29849;1.11645;0.18231;0.256539;1.97527;1.22446;-1.4276;-0.442938;2.57157;-1.03826;-2.52691;-0.307306;-1.12625;1.50941;-1.27873;1.51348;0.001167;-2.49737;1.93158;0.363544;-1.39447;1.18255;1.79186;-0.803819;-1.72253;-0.3234;-0.028642;0.348102;0.47261;-1.52943;1.70528;0.53696;-0.98049;0.134396;0.86692;0.39362;0.52232;-0.635708;0.84117;0.09259;0.220481;1.90398;2.51098;0.89214;0.36773;0.907262;-0.08013;-1.85299;-1.30675;3.05451;1.92258;0.10692;1.00778;0.485336;-0.363994;-2.43797;-2.98431;-1.3895;-0.49535;1.14919;2.89795;-0.394795;0.04628;1.99908;-0.73118;0.95691;0.75491;-0.78922;0.98388;-0.578593;0.802087;1.68818;0.37036;-0.72155;-0.736;1.95776;-0.41565;0.85343;3.53233;1.48971;2.52851;-0.75169;-0.37779;0.52482;1.12241;0.02964;-0.14095;-10001;-10;;
