1292177558;186; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292177562;187; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292177565;188; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292177570;189; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292177574;190; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292177577;191; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292177581;192; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292177585;193; 0.900000; 0.010000; 0.050000;" ""LOST"""; 0.000000; ;;;
1292177588;194; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292177592;195; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292177596;196; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.250000; ;;;
1292177599;197; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292177603;198; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292177607;199; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292177921;280; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000;6;14;;3
1292177927;281; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292177933;282; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292177938;283; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292177943;284; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292177948;285; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292177954;286; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292177959;287; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292177964;288; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292177970;289; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292177975;290; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292177981;291; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.250000; ;;;
1292177986;292; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292177991;293; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292177997;294; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292178002;295; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292178007;296; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292178013;297; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178019;298; 0.900000; 0.010000; 0.050000;" ""LOST"""; 0.000000; ;;;
1292178024;299; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.250000; ;;;
1292178355;380; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000;14;6;;4
1292178358;381; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178364;382; 0.900000; 0.010000; 0.050000;" ""LOST"""; 0.000000; ;;;
1292178370;383; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178375;384; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178379;385; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178383;386; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178386;387; 0.900000; 0.010000; 0.050000;" ""LOST"""; 0.000000; ;;;
1292178392;388; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.250000; ;;;
1292178397;389; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178403;390; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178408;391; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178413;392; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292178419;393; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292178425;394; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178432;395; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292178440;396; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.250000; ;;;
1292178446;397; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178452;398; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178459;399; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178762;480; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000;10;10;;5
1292178766;481; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178770;482; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292178773;483; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178777;484; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178781;485; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178784;486; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292178788;487; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292178792;488; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292178795;489; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292178799;490; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292178802;491; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292178806;492; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178810;493; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292178813;494; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178817;495; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178821;496; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178824;497; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178828;498; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292178832;499; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179125;580; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000;12;8;;6
1292179129;581; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179132;582; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179135;583; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179139;584; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179142;585; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179146;586; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179149;587; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179153;588; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179156;589; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179159;590; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179163;591; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179166;592; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179170;593; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179173;594; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179177;595; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179180;596; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179184;597; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179187;598; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.250000; ;;;
1292179190;599; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179493;680; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000;10;10;;7
1292179497;681; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179500;682; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179504;683; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179508;684; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179511;685; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179515;686; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179519;687; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179522;688; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179526;689; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179530;690; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179533;691; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179537;692; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179541;693; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179544;694; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179548;695; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179552;696; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179555;697; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179559;698; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179563;699; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179859;780; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000;9;11;;8
1292179863;781; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179866;782; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179870;783; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179873;784; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179877;785; 0.900000; 0.010000; 0.050000;" ""LOST"""; 0.000000; ;;;
1292179881;786; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179884;787; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179888;788; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179892;789; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179895;790; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179899;791; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179903;792; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179906;793; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179910;794; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292179913;795; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179917;796; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179921;797; 0.900000; 0.010000; 0.050000;" ""LOST"""; 0.000000; ;;;
1292179924;798; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292179928;799; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180215;880; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000;8;12;;9
1292180218;881; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180222;882; 0.900000; 0.010000; 0.050000;" ""LOST"""; 0.000000; ;;;
1292180225;883; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180229;884; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180233;885; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.250000; ;;;
1292180236;886; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180240;887; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180244;888; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180247;889; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180251;890; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180255;891; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180258;892; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180262;893; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180266;894; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180269;895; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180273;896; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180276;897; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180280;898; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180284;899; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180577;980; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000;11;9;;10
1292180581;981; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180584;982; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180588;983; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180592;984; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180595;985; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180599;986; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180603;987; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180606;988; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180610;989; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180613;990; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180617;991; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180621;992; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180624;993; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180628;994; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180631;995; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180635;996; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180639;997; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180642;998; 0.900000; 0.010000; 0.050000;" ""LOST"""; 0.000000; ;;;
1292180646;999; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180939;1080; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000;12;8;;11
1292180943;1081; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180946;1082; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180950;1083; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180953;1084; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180957;1085; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180961;1086; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180964;1087; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180968;1088; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180971;1089; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180975;1090; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180979;1091; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180982;1092; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180986;1093; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180990;1094; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292180993;1095; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292180997;1096; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181000;1097; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181004;1098; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292181008;1099; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292181291;1180; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000;12;8;;12
1292181295;1181; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292181298;1182; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292181302;1183; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181305;1184; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181309;1185; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181312;1186; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292181315;1187; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181319;1188; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181322;1189; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.400000; ;;;
1292181326;1190; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181329;1191; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292181333;1192; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181336;1193; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181339;1194; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292181343;1195; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292181346;1196; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292181350;1197; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181353;1198; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181357;1199; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181636;1280; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000;9;11;;13
1292181640;1281; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292181643;1282; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181647;1283; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292181650;1284; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292181654;1285; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181657;1286; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181660;1287; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292181664;1288; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292181667;1289; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292181671;1290; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292181674;1291; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292181678;1292; 0.900000; 0.010000; 0.050000;" ""LOST"""; 0.000000; ;;;
1292181681;1293; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181685;1294; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181688;1295; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.250000; ;;;
1292181692;1296; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181695;1297; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181698;1298; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181702;1299; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181991;1380; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000;13;7;;14
1292181995;1381; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292181998;1382; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292182002;1383; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182005;1384; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182009;1385; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292182013;1386; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292182016;1387; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292182020;1388; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182024;1389; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292182028;1390; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182031;1391; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182035;1392; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292182038;1393; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182042;1394; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182046;1395; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182049;1396; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.250000; ;;;
1292182053;1397; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182057;1398; 0.900000; 0.010000; 0.050000;" ""LOST"""; 0.000000; ;;;
1292182060;1399; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182389;1480; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000;11;9;;15
1292182392;1481; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182396;1482; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182400;1483; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182403;1484; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182407;1485; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182410;1486; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182414;1487; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292182418;1488; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292182421;1489; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292182425;1490; 0.900000; 0.010000; 0.050000;" ""LOST"""; 0.000000; ;;;
1292182429;1491; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292182432;1492; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292182436;1493; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182440;1494; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292182443;1495; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182447;1496; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182451;1497; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182454;1498; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182458;1499; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292182754;1580; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000;9;11;;16
1292182758;1581; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292182761;1582; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292182765;1583; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.250000; ;;;
1292182768;1584; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182771;1585; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182775;1586; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182778;1587; 0.900000; 0.010000; 0.050000;" ""WON"""; 0.100000; ;;;
1292182782;1588; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292182785;1589; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.100000; ;;;
1292182789;1590; 0.900000; 0.010000; 0.050000;" ""LOST"""; -0.250000; ;;;
